1,1,1,0,0
0.5,0.5,0.5,0,0.5
0,0.5,0.5,1,1.2071067811865475
0,0,0.5,2,1.5731321849709863
0,0,0,3,1.8660254037844386
0,0,0,4,2.118033988749895
0,0,0,5,2.342778860141484
0,0,0,6,2.5476205269238843
0,0,0,7,2.7370892179053907
0,0,0,8,2.914213562373095
0,0,0,9,3.08113883008419
0,0,0,10,3.23945122526189
0,0,0,11,3.390363202746577
0,0,0,12,3.5348264453008715
0,0,0,13,3.6736043311189652
0,0,0,14,3.8073203664906794
0,0,0,15,3.9364916731037085
0,0,0,16,4.061552812808831
0,0,0,17,4.169393118195179
0,0,0,18,4.274570557782978
0,0,0,19,4.377268237956744
0,0,0,20,4.490076366408515
0,0,0,21,4.5879891040954455
0,0,0,22,4.6957334574887675
0,0,0,23,4.7856088449601515
0,0,0,24,4.884167515298452
0,0,0,25,4.974380067157012
0,0,0,26,5.07392082059806
0,0,0,27,5.17154443132314
0,0,0,28,5.256840905277436
0,0,0,29,5.351124539971193
0,0,0,30,5.4387022847073005
0,0,0,30,5.5020960967800505
0,0,0,31,5.5922457352702795
0,0,0,32,5.680158163009715
0,0,0,33,5.752159296106071
0,0,0,34,5.8376433532822904
0,0,0,35,5.903924106504702
0,0,0,36,5.988025880258997
0,0,0,37,6.070962092341212
0,0,0,38,6.143716413002453
0,0,0,39,6.220129868293583
0,0,0,40,6.2977859227593385
0,0,0,41,6.367962610390851
0,0,0,42,6.446011076866504
0,0,0,43,6.523125368689321
0,0,0,44,6.599338261166819
0,0,0,44,6.666351605734834
0,0,0,45,6.740944753910496
0,0,0,46,6.811990602980512
0,0,0,47,6.881592553522343
