1,1,1,0,0
0.75,0.75,0.75,0,0.25
0.3854166666666667,0.75,0.75,1,0.7181367239266071
0.11979166666666667,0.3854166666666667,0.75,2,1.21423639650741
0.015625,0.3854166666666667,0.3854166666666667,3,1.6112940010981731
0,0.11979166666666667,0.3854166666666667,4,1.9111985695492946
0,0.11979166666666667,0.3854166666666667,5,2.1613745985264305
0,0.015625,0.11979166666666667,6,2.3838331468808267
0,0.015625,0.11979166666666667,7,2.5865230739285225
0,0,0.11979166666666667,8,2.7740688249202625
0,0,0.015625,9,2.9494927421863504
0,0,0.015625,10,3.1149126175883506
0,0,0.015625,11,3.271885702574563
0,0,0,12,3.4215989155906628
0,0,0,13,3.564982578162849
0,0,0,14,3.7027824969511283
0,0,0,15,3.8356077672639755
0,0,0,16,3.9639636575421706
0,0,0,17,4.068435221849343
0,0,0,17,4.165948364412586
0,0,0,18,4.259907390676621
0,0,0,19,4.367177763214601
0,0,0,20,4.461715203336903
0,0,0,21,4.56615053785291
0,0,0,22,4.6565140785720125
0,0,0,23,4.751322631506597
0,0,0,23,4.831978656957287
0,0,0,24,4.925343590549419
0,0,0,25,5.020290666497471
0,0,0,26,5.106025165637311
0,0,0,27,5.194861873380446
0,0,0,28,5.279495463720216
0,0,0,29,5.357631866251909
0,0,0,30,5.444558455405102
0,0,0,31,5.530795141868168
0,0,0,32,5.6077335419003465
0,0,0,33,5.691723433348476
0,0,0,33,5.756190797506244
0,0,0,34,5.834537979708908
0,0,0,35,5.908792969269459
0,0,0,36,5.978190252452827
0,0,0,37,6.037407012229681
0,0,0,37,6.104113234636507
0,0,0,38,6.170916497972286
0,0,0,39,6.245492023238206
0,0,0,40,6.319672580873396
0,0,0,41,6.394843100577647
0,0,0,42,6.462742471214314
0,0,0,43,6.538096954591498
0,0,0,44,6.610657510805637
0,0,0,45,6.682494094295525
